,flightNumber,departureAirportFsCode,arrivalAirportFsCode,delay_time,aircraft_model,tailnumber,flights_time,departureTerminal,arrivalTerminal,departureAirportLat,departureAirportLon,arrivalAirportLat,arrivalAirportLon,departureAirportWeather,arrivalAirportWeather,is_crestian_holiday,departureDate_year,departureDate_month,departureDate_day,departureDate_hour,departureDate_minute,arrivalDate_year,arrivalDate_month,arrivalDate_day,arrivalDate_hour,arrivalDate_minute
2148,974,DXB,TLV,0,788,4X-ERB,189,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,1,0,2022,3,15,15,30,2022,3,15,19,15
2149,29,TLV,YYZ,138,788,4X-ERB,726,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,3,0,2022,3,16,22,45,2022,3,17,11,0
2150,30,YYZ,TLV,0,788,4X-ERB,583,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,3,0,2022,3,17,18,30,2022,3,18,5,5
2151,971,TLV,DXB,80,788,4X-ERB,187,TLV_TLV_TLV_TLV_TLV_TLV_3,DXB_DXB_DXB_DXB_DXB_DXB_1,32.000454,34.870743,25.248665,55.352917,2,0,0,2022,3,20,4,15,2022,3,20,7,15
2152,972,DXB,TLV,105,788,4X-ERB,179,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,1,0,2022,3,20,8,40,2022,3,20,12,25
2153,325,TLV,CDG,19,788,4X-ERB,252,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,2,0,2022,3,20,14,50,2022,3,20,19,55
2154,326,CDG,TLV,0,788,4X-ERB,227,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,3,1,0,2022,3,20,21,30,2022,3,21,1,55
2155,971,TLV,DXB,11,788,4X-ERB,189,TLV_TLV_TLV_TLV_TLV_TLV_3,DXB_DXB_DXB_DXB_DXB_DXB_1,32.000454,34.870743,25.248665,55.352917,1,0,0,2022,3,21,4,15,2022,3,21,7,25
2156,972,DXB,TLV,9,788,4X-ERB,185,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,2,0,2022,3,21,8,40,2022,3,21,12,25
2157,51,TLV,JNB,0,788,4X-ERB,480,TLV_TLV_TLV_TLV_TLV_TLV_3,JNB_JNB_JNB_JNB_JNB_JNB_A,32.000454,34.870743,-26.132664,28.231314,0,0,0,2022,3,21,18,10,2022,3,22,2,55
2158,52,JNB,TLV,5,788,4X-ERB,487,JNB_JNB_JNB_JNB_JNB_JNB_A,TLV_TLV_TLV_TLV_TLV_TLV_3,-26.132664,28.231314,32.000454,34.870743,2,53,0,2022,3,22,20,15,2022,3,23,5,10
2159,29,TLV,YYZ,98,788,4X-ERB,689,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,53,3,0,2022,3,23,22,45,2022,3,24,11,0
2160,30,YYZ,TLV,20,788,4X-ERB,617,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,2,53,0,2022,3,24,18,30,2022,3,25,5,5
2161,385,TLV,FCO,0,788,4X-ERB,193,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,0,1,0,2022,3,27,3,5,2022,3,27,6,45
2162,386,FCO,TLV,3,788,4X-ERB,156,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,1,1,0,2022,3,27,8,10,2022,3,27,11,35
2163,325,TLV,CDG,65,788,4X-ERB,263,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,0,0,2022,3,27,14,15,2022,3,27,19,10
2164,326,CDG,TLV,71,788,4X-ERB,236,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,0,1,0,2022,3,27,20,40,2022,3,28,1,5
2165,338,AMS,TLV,67,788,4X-ERB,236,AMS_AMS_AMS_AMS_AMS_AMS_3,TLV_TLV_TLV_TLV_TLV_TLV_3,52.30907,4.763385,32.000454,34.870743,0,0,0,2022,3,28,10,10,2022,3,28,14,40
2166,51,TLV,JNB,51,788,4X-ERB,500,TLV_TLV_TLV_TLV_TLV_TLV_3,JNB_JNB_JNB_JNB_JNB_JNB_A,32.000454,34.870743,-26.132664,28.231314,0,0,0,2022,3,28,19,30,2022,3,29,4,25
2167,52,JNB,TLV,97,788,4X-ERB,483,JNB_JNB_JNB_JNB_JNB_JNB_A,TLV_TLV_TLV_TLV_TLV_TLV_3,-26.132664,28.231314,32.000454,34.870743,0,0,0,2022,3,29,21,0,2022,3,30,5,35
2168,15,TLV,BOS,79,788,4X-ERB,654,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,0,2,0,2022,3,30,22,5,2022,3,31,9,45
2169,16,BOS,TLV,68,788,4X-ERB,568,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,51,1,0,2022,4,1,0,30,2022,4,1,10,50
2170,29,TLV,YYZ,66,788,4X-ERB,671,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,1,3,0,2022,4,2,22,5,2022,4,3,10,0
2171,30,YYZ,TLV,0,788,4X-ERB,603,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,3,0,0,2022,4,3,17,30,2022,4,4,4,10
2172,323,TLV,CDG,8,788,4X-ERB,277,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,51,0,2022,4,4,6,0,2022,4,4,10,50
2173,324,CDG,TLV,0,788,4X-ERB,211,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,51,0,0,2022,4,4,12,45,2022,4,4,17,5
2174,51,TLV,JNB,6,788,4X-ERB,482,TLV_TLV_TLV_TLV_TLV_TLV_3,JNB_JNB_JNB_JNB_JNB_JNB_A,32.000454,34.870743,-26.132664,28.231314,0,3,0,2022,4,4,19,30,2022,4,5,4,25
2175,52,JNB,TLV,2,788,4X-ERB,487,JNB_JNB_JNB_JNB_JNB_JNB_A,TLV_TLV_TLV_TLV_TLV_TLV_3,-26.132664,28.231314,32.000454,34.870743,0,0,0,2022,4,5,21,0,2022,4,6,5,35
2176,383,TLV,FCO,0,788,4X-ERB,208,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,0,51,0,2022,4,6,15,0,2022,4,6,18,40
2177,3,TLV,JFK,18,788,4X-ERB,678,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,2,0,2022,4,6,21,5,2022,4,7,8,55
2178,14,JFK,TLV,15,788,4X-ERB,574,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,51,1,0,2022,4,7,18,30,2022,4,8,5,0
2179,15,TLV,BOS,14,788,4X-ERB,671,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,0,1,0,2022,4,9,22,5,2022,4,10,9,45
2180,16,BOS,TLV,40,788,4X-ERB,579,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,1,0,0,2022,4,11,0,30,2022,4,11,10,50
2181,317,TLV,LHR,46,788,4X-ERB,292,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,4,11,14,20,2022,4,11,19,45
2182,318,LHR,TLV,25,788,4X-ERB,235,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,1,0,2022,4,11,21,20,2022,4,12,2,15
2183,31,TLV,YYZ,275,788,4X-ERB,680,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,1,1,0,2022,4,12,8,0,2022,4,12,19,45
2184,32,YYZ,TLV,362,788,4X-ERB,633,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,0,0,2022,4,12,22,0,2022,4,13,8,40
2185,317,TLV,LHR,27,788,4X-ERB,276,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,4,13,14,20,2022,4,13,19,45
2186,318,LHR,TLV,11,788,4X-ERB,250,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,0,0,2022,4,13,21,20,2022,4,14,2,15
2187,31,TLV,YYZ,510,788,4X-ERB,663,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,0,0,2022,4,14,6,0,2022,4,14,17,45
2188,32,YYZ,TLV,359,788,4X-ERB,606,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,2,0,0,2022,4,14,20,0,2022,4,15,6,40
2189,15,TLV,BOS,39,788,4X-ERB,673,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,1,0,0,2022,4,16,22,5,2022,4,17,9,45
2190,16,BOS,TLV,15,788,4X-ERB,575,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,1,1,2022,4,18,0,30,2022,4,18,10,50
2191,317,TLV,LHR,9,788,4X-ERB,277,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,2,2,1,2022,4,18,14,20,2022,4,18,19,45
2192,318,LHR,TLV,2,788,4X-ERB,252,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,3,1,2022,4,18,21,20,2022,4,19,2,15
2193,31,TLV,YYZ,37,788,4X-ERB,693,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,2,51,0,2022,4,19,8,0,2022,4,19,19,45
2194,32,YYZ,TLV,53,788,4X-ERB,607,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,51,1,0,2022,4,19,22,0,2022,4,20,8,40
2195,317,TLV,LHR,0,788,4X-ERB,279,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,4,20,14,20,2022,4,20,19,45
2196,318,LHR,TLV,1,788,4X-ERB,241,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2022,4,20,21,20,2022,4,21,2,15
2197,381,TLV,MXP,0,788,4X-ERB,223,TLV_TLV_TLV_TLV_TLV_TLV_3,MXP_MXP_MXP_MXP_MXP_MXP_1,32.000454,34.870743,45.627403,8.71237,2,51,0,2022,4,21,4,45,2022,4,21,8,55
2198,382,MXP,TLV,0,788,4X-ERB,194,MXP_MXP_MXP_MXP_MXP_MXP_1,TLV_TLV_TLV_TLV_TLV_TLV_3,45.627403,8.71237,32.000454,34.870743,3,0,0,2022,4,21,10,30,2022,4,21,14,10
2199,15,TLV,BOS,108,788,4X-ERB,653,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,3,1,0,2022,4,23,22,5,2022,4,24,9,45
2200,16,BOS,TLV,54,788,4X-ERB,614,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,0,0,2022,4,25,0,30,2022,4,25,10,50
2201,317,TLV,LHR,91,788,4X-ERB,270,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,4,25,14,20,2022,4,25,19,45
2202,318,LHR,TLV,9,788,4X-ERB,242,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,0,0,0,2022,4,25,21,20,2022,4,26,2,15
2203,31,TLV,YYZ,146,788,4X-ERB,677,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,3,0,2022,4,26,8,0,2022,4,26,19,45
2204,32,YYZ,TLV,145,788,4X-ERB,623,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,3,0,0,2022,4,26,22,0,2022,4,27,8,40
2205,317,TLV,LHR,24,788,4X-ERB,281,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,4,27,14,20,2022,4,27,19,45
2206,318,LHR,TLV,18,788,4X-ERB,243,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2022,4,27,21,20,2022,4,28,2,15
2207,31,TLV,YYZ,55,788,4X-ERB,680,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,0,0,2022,4,28,8,0,2022,4,28,19,45
2208,32,YYZ,TLV,307,788,4X-ERB,630,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,0,0,0,2022,4,28,22,0,2022,4,29,8,40
2209,385,TLV,FCO,4,788,4X-ERB,197,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,1,51,0,2022,5,1,3,5,2022,5,1,6,45
2210,386,FCO,TLV,4,788,4X-ERB,155,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,2,0,0,2022,5,1,8,0,2022,5,1,11,25
2211,325,TLV,CDG,3,788,4X-ERB,269,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,3,0,2022,5,1,14,15,2022,5,1,19,10
2212,326,CDG,TLV,6,788,4X-ERB,223,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,3,1,0,2022,5,1,20,40,2022,5,2,1,5
2213,51,TLV,JNB,7,788,4X-ERB,475,TLV_TLV_TLV_TLV_TLV_TLV_3,JNB_JNB_JNB_JNB_JNB_JNB_A,32.000454,34.870743,-26.132664,28.231314,2,0,0,2022,5,2,19,30,2022,5,3,4,25
2214,52,JNB,TLV,17,788,4X-ERB,478,JNB_JNB_JNB_JNB_JNB_JNB_A,TLV_TLV_TLV_TLV_TLV_TLV_3,-26.132664,28.231314,32.000454,34.870743,0,2,0,2022,5,3,21,0,2022,5,4,5,35
2215,973,TLV,DXB,0,788,4X-ERB,184,TLV_TLV_TLV_TLV_TLV_TLV_3,DXB_DXB_DXB_DXB_DXB_DXB_1,32.000454,34.870743,25.248665,55.352917,1,0,0,2022,5,4,10,30,2022,5,4,14,10
2216,974,DXB,TLV,0,788,4X-ERB,176,DXB_DXB_DXB_DXB_DXB_DXB_1,TLV_TLV_TLV_TLV_TLV_TLV_3,25.248665,55.352917,32.000454,34.870743,0,1,0,2022,5,4,15,45,2022,5,4,19,5
2217,3,TLV,JFK,40,788,4X-ERB,676,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,1,3,0,2022,5,4,21,5,2022,5,5,8,55
2218,14,JFK,TLV,0,788,4X-ERB,585,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,1,1,0,2022,5,5,18,30,2022,5,6,5,0
2219,29,TLV,YYZ,22,788,4X-ERB,668,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,0,0,2022,5,7,22,5,2022,5,8,10,0
2220,30,YYZ,TLV,29,788,4X-ERB,614,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,0,0,0,2022,5,8,17,30,2022,5,9,4,10
2221,323,TLV,CDG,0,788,4X-ERB,249,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2C,32.000454,34.870743,49.003197,2.567023,0,0,0,2022,5,9,6,0,2022,5,9,10,50
2222,324,CDG,TLV,3,788,4X-ERB,233,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,1,0,0,2022,5,9,12,45,2022,5,9,17,5
2223,3,TLV,JFK,1,788,4X-ERB,661,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,0,0,2022,5,9,21,5,2022,5,10,8,55
2224,14,JFK,TLV,56,788,4X-ERB,609,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,0,1,0,2022,5,10,18,30,2022,5,11,5,0
2225,315,TLV,LHR,0,788,4X-ERB,282,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,1,51,0,2022,5,11,7,10,2022,5,11,12,35
2226,316,LHR,TLV,11,788,4X-ERB,247,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,53,1,0,2022,5,11,14,15,2022,5,11,19,0
2227,3,TLV,JFK,13,788,4X-ERB,654,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,1,0,0,2022,5,11,21,5,2022,5,12,8,55
2228,14,JFK,TLV,0,788,4X-ERB,588,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,2,0,0,2022,5,12,18,30,2022,5,13,5,0
2229,15,TLV,BOS,27,788,4X-ERB,647,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,51,51,0,2022,5,14,22,5,2022,5,15,9,45
2230,16,BOS,TLV,43,788,4X-ERB,581,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,2,1,0,2022,5,16,0,30,2022,5,16,10,50
2231,317,TLV,LHR,4,788,4X-ERB,276,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,2,1,0,2022,5,16,14,20,2022,5,16,19,45
2232,318,LHR,TLV,0,788,4X-ERB,241,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,1,1,0,2022,5,16,21,20,2022,5,17,2,15
2233,31,TLV,YYZ,506,788,4X-ERB,645,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,2,0,2022,5,17,8,0,2022,5,17,19,45
2234,32,YYZ,TLV,354,788,4X-ERB,619,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,1,0,0,2022,5,17,22,0,2022,5,18,8,40
2235,317,TLV,LHR,7,788,4X-ERB,278,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,1,0,2022,5,18,13,15,2022,5,18,18,40
2236,318,LHR,TLV,0,788,4X-ERB,244,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,3,1,0,2022,5,18,20,20,2022,5,19,1,15
2237,3,TLV,JFK,1176,788,4X-ERB,665,TLV_TLV_TLV_TLV_TLV_TLV_3,JFK_JFK_JFK_JFK_JFK_JFK_4,32.000454,34.870743,40.642334,-73.78817,0,51,0,2022,5,19,3,15,2022,5,19,15,5
2238,14,JFK,TLV,65,788,4X-ERB,590,JFK_JFK_JFK_JFK_JFK_JFK_4,TLV_TLV_TLV_TLV_TLV_TLV_3,40.642334,-73.78817,32.000454,34.870743,3,0,0,2022,5,19,18,30,2022,5,20,5,0
2239,385,TLV,FCO,1,788,4X-ERB,180,TLV_TLV_TLV_TLV_TLV_TLV_3,FCO_FCO_FCO_FCO_FCO_FCO_3,32.000454,34.870743,41.794594,12.250346,51,2,0,2022,5,22,3,5,2022,5,22,6,45
2240,386,FCO,TLV,15,788,4X-ERB,180,FCO_FCO_FCO_FCO_FCO_FCO_3,TLV_TLV_TLV_TLV_TLV_TLV_3,41.794594,12.250346,32.000454,34.870743,0,0,0,2022,5,22,8,0,2022,5,22,11,25
2241,317,TLV,LHR,13,788,4X-ERB,285,TLV_TLV_TLV_TLV_TLV_TLV_3,LHR_LHR_LHR_LHR_LHR_LHR_2,32.000454,34.870743,51.469604,-0.453566,0,2,0,2022,5,22,14,20,2022,5,22,19,45
2242,318,LHR,TLV,33,788,4X-ERB,235,LHR_LHR_LHR_LHR_LHR_LHR_2,TLV_TLV_TLV_TLV_TLV_TLV_3,51.469604,-0.453566,32.000454,34.870743,2,0,0,2022,5,22,21,20,2022,5,23,2,15
2243,51,TLV,JNB,11,788,4X-ERB,497,TLV_TLV_TLV_TLV_TLV_TLV_3,JNB_JNB_JNB_JNB_JNB_JNB_A,32.000454,34.870743,-26.132664,28.231314,0,0,0,2022,5,23,19,30,2022,5,24,4,0
2244,52,JNB,TLV,3,788,4X-ERB,461,JNB_JNB_JNB_JNB_JNB_JNB_A,TLV_TLV_TLV_TLV_TLV_TLV_3,-26.132664,28.231314,32.000454,34.870743,0,1,0,2022,5,24,21,0,2022,5,25,5,25
2245,15,TLV,BOS,8,788,4X-ERB,646,TLV_TLV_TLV_TLV_TLV_TLV_3,BOS_BOS_BOS_BOS_BOS_BOS_E,32.000454,34.870743,42.36646,-71.02018,0,1,0,2022,5,25,22,5,2022,5,26,9,45
2246,16,BOS,TLV,12,788,4X-ERB,596,BOS_BOS_BOS_BOS_BOS_BOS_E,TLV_TLV_TLV_TLV_TLV_TLV_3,42.36646,-71.02018,32.000454,34.870743,0,1,0,2022,5,27,0,30,2022,5,27,10,50
2247,29,TLV,YYZ,9,788,4X-ERB,691,TLV_TLV_TLV_TLV_TLV_TLV_3,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,32.000454,34.870743,43.681583,-79.61146,0,0,0,2022,5,28,22,5,2022,5,29,10,0
2248,30,YYZ,TLV,0,788,4X-ERB,603,YYZ_YYZ_YYZ_YYZ_YYZ_YYZ_3,TLV_TLV_TLV_TLV_TLV_TLV_3,43.681583,-79.61146,32.000454,34.870743,0,0,0,2022,5,29,17,30,2022,5,30,4,10
2249,17,TLV,MIA,9,788,4X-ERB,756,TLV_TLV_TLV_TLV_TLV_TLV_3,MIA_MIA_MIA_MIA_MIA_MIA_S,32.000454,34.870743,25.796,-80.27824,0,1,0,2022,5,29,21,15,2022,5,30,10,30
2250,323,TLV,CDG,2,788,4X-ERB,262,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2A,32.000454,34.870743,49.003197,2.567023,0,1,0,2022,5,30,6,0,2022,5,30,10,50
2251,324,CDG,TLV,9,788,4X-ERB,226,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,2,0,0,2022,5,30,12,45,2022,5,30,17,5
2252,18,MIA,TLV,7,788,4X-ERB,694,MIA_MIA_MIA_MIA_MIA_MIA_S,TLV_TLV_TLV_TLV_TLV_TLV_3,25.796,-80.27824,32.000454,34.870743,51,1,0,2022,5,31,16,0,2022,6,1,4,0
2253,323,TLV,CDG,0,788,4X-ERB,266,TLV_TLV_TLV_TLV_TLV_TLV_3,CDG_CDG_CDG_CDG_CDG_CDG_2C,32.000454,34.870743,49.003197,2.567023,0,2,0,2022,6,1,6,0,2022,6,1,10,50
2254,324,CDG,TLV,3,788,4X-ERB,225,CDG_CDG_CDG_CDG_CDG_CDG_2A,TLV_TLV_TLV_TLV_TLV_TLV_3,49.003197,2.567023,32.000454,34.870743,1,0,0,2022,6,1,12,45,2022,6,1,17,5
